ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
45108,2,Torrance,Los Angeles,CA,68.0,,94.0,29.9,8.1,Mostly Cloudy
45109,3,Monterey Park,Los Angeles,CA,70.0,,78.0,29.88,,Clear
45110,3,Downey,Los Angeles,CA,71.1,,73.0,29.88,6.9,Clear
45111,3,Baldwin Park,Los Angeles,CA,77.0,,57.0,29.9,5.8,Clear
45112,3,Glendora,Los Angeles,CA,80.6,,37.0,29.94,9.2,Clear
45113,3,Glendora,Los Angeles,CA,80.6,,37.0,29.94,9.2,Clear
45114,2,Corona,Riverside,CA,82.9,,49.0,29.9,9.2,Clear
45115,2,Riverside,Riverside,CA,86.0,,37.0,29.84,8.1,Clear
45116,3,Riverside,Riverside,CA,86.0,,37.0,29.84,8.1,Clear
45117,2,Twin Peaks,San Bernardino,CA,87.3,,38.0,29.91,8.1,Clear
45118,2,Ventura,Ventura,CA,64.9,,87.0,29.89,9.2,Mostly Cloudy
45119,3,Norwalk,Los Angeles,CA,78.1,,54.0,29.87,4.6,Clear
45120,3,Cerritos,Los Angeles,CA,78.1,,54.0,29.87,4.6,Clear
45121,2,Cerritos,Los Angeles,CA,78.1,,54.0,29.87,4.6,Clear
45122,3,Glendora,Los Angeles,CA,80.6,,37.0,29.94,9.2,Clear
45123,2,Victorville,San Bernardino,CA,89.6,,21.0,30.0,8.1,Clear
45124,2,Sherman Oaks,Los Angeles,CA,84.0,,49.0,29.86,3.5,Clear
45125,3,Inglewood,Los Angeles,CA,68.0,,84.0,29.9,4.6,Overcast
45126,2,San Pedro,Los Angeles,CA,68.0,,94.0,29.9,8.1,Mostly Cloudy
45127,3,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45128,3,Downey,Los Angeles,CA,71.1,,73.0,29.88,6.9,Clear
45129,2,La Puente,Los Angeles,CA,77.0,,57.0,29.9,5.8,Clear
45130,3,Santa Ana,Orange,CA,70.0,,78.0,29.88,10.4,Scattered Clouds
45131,3,Irvine,Orange,CA,70.0,,78.0,29.88,10.4,Scattered Clouds
45132,3,Ontario,San Bernardino,CA,80.1,,48.0,29.86,6.9,Partly Cloudy
45133,3,Fallbrook,San Diego,CA,69.1,,87.0,29.9,3.5,Partly Cloudy
45134,3,San Diego,San Diego,CA,70.0,,76.0,29.91,6.9,Clear
45135,2,Ventura,Ventura,CA,64.0,,90.0,29.9,5.8,Partly Cloudy
45136,2,Santa Paula,Ventura,CA,66.0,,81.0,29.92,4.6,Clear
45137,3,Los Angeles,Los Angeles,CA,66.9,,87.0,29.9,6.9,Overcast
45138,3,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45139,2,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45140,2,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45141,2,La Crescenta,Los Angeles,CA,73.9,,68.0,29.86,8.1,Clear
45142,2,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45143,2,Los Angeles,Los Angeles,CA,68.0,,84.0,29.88,,Clear
45144,2,Cerritos,Los Angeles,CA,75.9,,60.0,29.88,,Clear
45145,2,Rowland Heights,Los Angeles,CA,75.9,,60.0,29.88,,Clear
45146,2,Rowland Heights,Los Angeles,CA,75.9,,60.0,29.88,,Clear
45147,3,Irvine,Orange,CA,68.0,,84.0,29.9,6.9,Partly Cloudy
45148,2,Anaheim,Orange,CA,78.1,,56.0,29.91,,Clear
45149,2,Bloomington,San Bernardino,CA,82.9,,44.0,29.86,5.8,Clear
45150,3,San Diego,San Diego,CA,70.0,,76.0,29.9,5.8,Clear
45151,2,Santee,San Diego,CA,73.4,,65.0,29.91,9.2,Clear
45152,2,Hacienda Heights,Los Angeles,CA,77.0,,57.0,29.9,5.8,Clear
45153,3,Redlands,San Bernardino,CA,86.0,,37.0,29.93,6.9,Haze
45154,3,Whittier,Los Angeles,CA,77.0,,57.0,29.9,5.8,Clear
45155,3,Sherman Oaks,Los Angeles,CA,75.9,,67.0,29.88,4.6,Clear
45156,3,Tustin,Orange,CA,69.1,,84.0,29.92,6.9,Scattered Clouds
45157,2,Ojai,Ventura,CA,64.0,,90.0,29.91,3.5,Overcast
45158,3,Culver City,Los Angeles,CA,66.0,,90.0,29.91,3.5,Overcast
45159,2,Tarzana,Los Angeles,CA,75.9,,67.0,29.88,4.6,Clear
45160,2,Compton,Los Angeles,CA,68.0,,84.0,29.92,5.8,Overcast
45161,2,Whittier,Los Angeles,CA,72.0,,71.0,29.9,,Clear
45162,2,Corona,Riverside,CA,73.9,,66.0,29.93,4.6,Clear
45163,3,Long Beach,Los Angeles,CA,68.0,,84.0,29.91,3.5,Partly Cloudy
45164,3,Pasadena,Los Angeles,CA,,,,,,
45165,3,Pacoima,Los Angeles,CA,71.6,,69.0,29.96,,Clear
45166,3,Santa Fe Springs,Los Angeles,CA,70.0,,81.0,29.91,3.5,Clear
45167,2,San Bernardino,San Bernardino,CA,77.9,,50.0,29.93,4.6,Clear
45168,2,Los Angeles,Los Angeles,CA,66.0,,90.0,29.9,,Clear
45169,2,Hacienda Heights,Los Angeles,CA,73.4,,73.0,29.94,,Clear
45170,2,Los Angeles,Los Angeles,CA,66.9,,87.0,29.91,,Overcast
45171,2,Diamond Bar,Los Angeles,CA,66.2,,88.0,29.96,4.6,Clear
45172,2,North Hollywood,Los Angeles,CA,69.1,,78.0,29.87,,Clear
45173,2,Los Angeles,Los Angeles,CA,66.9,,87.0,29.9,,Overcast
45174,2,Los Angeles,Los Angeles,CA,66.0,,90.0,29.89,,Clear
45175,3,Compton,Los Angeles,CA,69.1,,84.0,29.9,3.5,Haze
45176,3,Pasadena,Los Angeles,CA,,,,,,
45177,2,Agoura Hills,Los Angeles,CA,70.0,,78.0,29.88,4.6,Clear
45178,2,Carpinteria,Santa Barbara,CA,59.0,,96.0,29.9,5.8,Overcast
45179,2,Camarillo,Ventura,CA,64.9,,87.0,29.93,,Overcast
45180,3,Van Nuys,Los Angeles,CA,69.1,,81.0,29.89,,Clear
45181,2,Mission Hills,Los Angeles,CA,71.6,,69.0,29.96,,Clear
45182,2,Los Angeles,Los Angeles,CA,68.0,,84.0,29.91,,Haze
45183,3,Long Beach,Los Angeles,CA,68.0,,84.0,29.91,,Haze
45184,2,Buena Park,Orange,CA,68.0,,84.0,29.9,3.5,Overcast
45185,2,Whittier,Los Angeles,CA,68.0,,84.0,29.9,3.5,Overcast
45186,3,Anaheim,Orange,CA,68.0,,84.0,29.9,3.5,Overcast
45187,3,Lake Elsinore,Riverside,CA,68.0,,73.0,29.94,,Clear
45188,2,Diamond Bar,Los Angeles,CA,66.2,,88.0,29.96,4.6,Clear
45189,2,Ladera Ranch,Orange,CA,66.9,,84.0,29.92,5.8,Overcast
45190,2,San Diego,San Diego,CA,66.2,,100.0,29.93,,Clear
45191,2,Los Angeles,Los Angeles,CA,71.1,,78.0,29.9,,Haze
45192,3,Corona,Riverside,CA,71.1,,78.0,29.95,,Clear
45193,2,Goleta,Santa Barbara,CA,66.9,,81.0,29.93,4.6,Partly Cloudy
45194,3,Van Nuys,Los Angeles,CA,75.9,,64.0,29.9,,Haze
45195,3,Los Angeles,Los Angeles,CA,73.9,,71.0,29.91,3.5,Haze
45196,3,Downey,Los Angeles,CA,71.1,,75.0,29.93,5.8,Haze
45197,2,Los Angeles,Los Angeles,CA,73.0,,71.0,29.89,5.8,Haze
45198,3,Santa Fe Springs,Los Angeles,CA,73.0,,71.0,29.91,3.5,Clear
45199,3,Downey,Los Angeles,CA,75.0,,66.0,29.92,,Clear
45200,2,Anaheim,Orange,CA,81.0,,56.0,29.93,4.6,Clear
45201,3,Pacoima,Los Angeles,CA,78.8,,51.0,29.97,,Clear
45202,3,Los Angeles,Los Angeles,CA,75.9,,64.0,29.92,4.6,Haze
45203,2,Gardena,Los Angeles,CA,75.9,,64.0,29.92,4.6,Haze
45204,2,Santa Fe Springs,Los Angeles,CA,77.0,,60.0,29.91,,Clear
45205,3,Monrovia,Los Angeles,CA,77.0,,65.0,29.94,4.6,Clear
45206,2,Rancho Cucamonga,San Bernardino,CA,82.0,,47.0,29.88,4.6,Haze
45207,3,Grand Terrace,San Bernardino,CA,87.8,,36.0,29.94,,Clear
45208,3,Escondido,San Diego,CA,72.0,,78.0,29.91,9.2,Scattered Clouds
45209,3,Irvine,Orange,CA,77.0,,62.0,29.9,5.8,Partly Cloudy
45210,3,Laguna Niguel,Orange,CA,77.0,,62.0,29.9,5.8,Partly Cloudy
45211,3,Sun Valley,Los Angeles,CA,82.9,,49.0,29.88,5.8,Clear
45212,2,Compton,Los Angeles,CA,77.0,,60.0,29.91,,Clear
45213,3,Glendora,Los Angeles,CA,82.4,,51.0,29.96,5.8,Clear
45214,2,Pasadena,Los Angeles,CA,,,,,,
45215,3,Orange,Orange,CA,77.0,,62.0,29.9,5.8,Partly Cloudy
45216,2,Tustin,Orange,CA,77.0,,62.0,29.9,5.8,Partly Cloudy
45217,2,Chino,San Bernardino,CA,89.1,,35.0,29.9,,Haze
45218,2,Santa Barbara,Santa Barbara,CA,66.9,,79.0,29.93,8.1,Partly Cloudy
45219,2,Westminster,Orange,CA,78.3,,64.0,29.92,4.6,Clear
45220,2,Anaheim,Orange,CA,86.0,,41.0,29.88,5.8,Clear
45221,2,Orange,Orange,CA,79.0,,60.0,29.9,13.8,Clear
45222,2,Orange,Orange,CA,79.0,,60.0,29.9,13.8,Clear
45223,2,Diamond Bar,Los Angeles,CA,82.4,,51.0,29.96,5.8,Clear
45224,3,Mira Loma,Riverside,CA,89.1,,32.0,29.86,3.5,Clear
45225,3,Colton,San Bernardino,CA,95.5,,24.0,29.92,,Clear
45226,2,Porter Ranch,Los Angeles,CA,91.0,91.0,35.0,29.04,5.0,Fair
45227,3,North Hills,Los Angeles,CA,91.0,,35.0,29.86,4.6,Clear
45228,2,Los Angeles,Los Angeles,CA,75.9,,64.0,29.91,11.5,Clear
45229,2,Los Angeles,Los Angeles,CA,87.1,,43.0,29.86,5.8,Clear
45230,3,Arcadia,Los Angeles,CA,86.0,,45.0,29.91,4.6,Clear
45231,2,Toluca Lake,Los Angeles,CA,87.1,,43.0,29.86,5.8,Clear
45232,3,Los Angeles,Los Angeles,CA,73.0,,73.0,29.91,9.2,Clear
45233,2,Los Angeles,Los Angeles,CA,86.0,,51.0,29.88,5.8,Clear
45234,3,Long Beach,Los Angeles,CA,78.1,,60.0,29.9,9.2,Haze
45235,3,Monrovia,Los Angeles,CA,86.0,,45.0,29.91,4.6,Clear
45236,3,San Diego,San Diego,CA,75.9,,64.0,29.92,6.9,Partly Cloudy
45237,2,Los Angeles,Los Angeles,CA,73.0,,71.0,29.91,9.2,Haze
45238,3,Gardena,Los Angeles,CA,75.9,,64.0,29.91,11.5,Clear
45239,2,Compton,Los Angeles,CA,75.9,,64.0,29.91,11.5,Clear
45240,2,Long Beach,Los Angeles,CA,78.1,,60.0,29.9,9.2,Haze
45241,2,Rowland Heights,Los Angeles,CA,86.0,,41.0,29.88,5.8,Clear
45242,2,Bloomington,San Bernardino,CA,93.9,,29.0,29.85,5.8,Clear
45243,2,Rimforest,San Bernardino,CA,98.8,,22.0,29.91,5.8,Clear
45244,2,Brea,Orange,CA,86.0,,44.0,29.88,9.2,Clear
45245,3,Orange,Orange,CA,78.1,,62.0,29.9,15.0,Clear
45246,2,Ramona,San Diego,CA,97.0,,28.0,29.87,10.4,Clear
45247,3,Inglewood,Los Angeles,CA,75.9,,64.0,29.91,9.2,Haze
45248,3,Alhambra,Los Angeles,CA,82.0,,56.0,29.88,3.5,Clear
45249,3,Long Beach,Los Angeles,CA,79.0,,58.0,29.9,6.9,Clear
45250,2,Alhambra,Los Angeles,CA,89.6,,40.0,29.9,4.6,Clear
45251,2,Cerritos,Los Angeles,CA,86.0,,44.0,29.88,9.2,Clear
45252,3,San Gabriel,Los Angeles,CA,89.6,,40.0,29.9,4.6,Clear
45253,2,Brea,Orange,CA,86.0,,44.0,29.88,9.2,Clear
45254,2,Rowland Heights,Los Angeles,CA,86.0,,44.0,29.88,9.2,Clear
45255,2,Corona,Riverside,CA,93.9,,38.0,29.88,13.8,Clear
45256,2,Spring Valley,San Diego,CA,96.8,,30.0,29.89,10.4,Clear
45257,3,Whittier,Los Angeles,CA,89.6,,40.0,29.9,4.6,Clear
45258,2,Rowland Heights,Los Angeles,CA,86.0,,44.0,29.88,9.2,Clear
45259,3,Tustin,Orange,CA,78.1,,62.0,29.89,10.4,Partly Cloudy
45260,2,Corona,Riverside,CA,93.9,,38.0,29.88,13.8,Clear
45261,2,Artesia,Los Angeles,CA,79.0,,58.0,29.9,6.9,Clear
45262,3,Whittier,Los Angeles,CA,91.4,,34.0,29.88,5.8,Clear
45263,2,Whittier,Los Angeles,CA,91.4,,34.0,29.88,5.8,Clear
45264,2,San Diego,San Diego,CA,82.9,,51.0,29.89,9.2,Clear
45265,3,Van Nuys,Los Angeles,CA,93.9,,32.0,29.84,13.8,Clear
45266,2,Los Angeles,Los Angeles,CA,73.0,,71.0,29.9,9.2,Clear
45267,2,Pasadena,Los Angeles,CA,,,,,,
45268,3,Whittier,Los Angeles,CA,91.4,,34.0,29.88,5.8,Clear
45269,2,Westminster,Orange,CA,78.6,,61.0,29.89,12.7,Clear
45270,3,West Covina,Los Angeles,CA,91.4,,34.0,29.88,5.8,Clear
45271,2,Corona,Riverside,CA,93.0,,39.0,29.86,15.0,Clear
45272,2,Spring Valley,San Diego,CA,96.8,,30.0,29.89,10.4,Clear
45273,2,Castaic,Los Angeles,CA,94.0,94.0,32.0,29.02,14.0,Fair
45274,2,Burbank,Los Angeles,CA,89.1,,42.0,29.83,10.4,Haze
45275,2,La Palma,Orange,CA,78.6,,61.0,29.89,12.7,Clear
45276,3,Santa Ana,Orange,CA,79.0,,60.0,29.88,10.4,Partly Cloudy
45277,2,Los Angeles,Los Angeles,CA,79.0,,60.0,29.86,4.6,Clear
45278,2,Valyermo,Los Angeles,CA,100.4,,10.0,29.77,2.3,Partly Cloudy
45279,3,Downey,Los Angeles,CA,81.0,,52.0,29.86,5.8,Clear
45280,3,Riverside,Riverside,CA,98.1,,26.0,29.79,13.8,Clear
45281,2,Ventura,Ventura,CA,68.0,,78.0,29.89,12.7,Overcast
45282,2,Woodland Hills,Los Angeles,CA,95.0,,30.0,29.81,11.5,Clear
45283,2,Winnetka,Los Angeles,CA,95.0,,31.0,29.82,12.7,Clear
45284,2,Los Angeles,Los Angeles,CA,79.0,,60.0,29.86,4.6,Clear
45285,2,Los Angeles,Los Angeles,CA,79.0,,60.0,29.86,4.6,Clear
45286,3,Los Angeles,Los Angeles,CA,78.1,,60.0,29.85,6.9,Clear
45287,3,Los Angeles,Los Angeles,CA,79.0,,60.0,29.86,4.6,Clear
45288,3,Norwalk,Los Angeles,CA,84.9,,41.0,29.85,5.8,Clear
45289,2,Whittier,Los Angeles,CA,84.9,,41.0,29.85,5.8,Clear
45290,2,Buena Park,Orange,CA,84.9,,41.0,29.85,5.8,Clear
45291,3,Whittier,Los Angeles,CA,89.6,,40.0,29.85,8.1,Clear
45292,2,Fullerton,Orange,CA,84.9,,41.0,29.85,5.8,Clear
45293,3,Pomona,Los Angeles,CA,93.2,,32.0,29.9,11.5,Clear
45294,3,Carlsbad,San Diego,CA,72.0,,76.0,29.86,6.9,Clear
45295,3,Del Mar,San Diego,CA,82.0,,49.0,29.87,9.2,Partly Cloudy
45296,2,San Diego,San Diego,CA,80.1,,54.0,29.88,10.4,Clear
45297,2,Woodland Hills,Los Angeles,CA,95.0,,30.0,29.81,11.5,Clear
45298,3,Los Angeles,Los Angeles,CA,72.0,,73.0,29.87,10.4,Scattered Clouds
45299,3,Los Angeles,Los Angeles,CA,72.0,,73.0,29.87,10.4,Scattered Clouds
45300,3,Los Angeles,Los Angeles,CA,72.0,,73.0,29.87,10.4,Scattered Clouds
45301,2,North Hollywood,Los Angeles,CA,89.1,,39.0,29.81,9.2,Clear
45302,2,Los Angeles,Los Angeles,CA,78.1,,60.0,29.85,6.9,Clear
45303,3,Pomona,Los Angeles,CA,91.4,,36.0,29.89,11.5,Clear
45304,2,Rancho Cucamonga,San Bernardino,CA,97.0,,26.0,29.78,15.0,Partly Cloudy
45305,2,El Cajon,San Diego,CA,89.6,,36.0,29.86,9.2,Clear
45306,3,Los Angeles,Los Angeles,CA,72.0,,73.0,29.87,10.4,Scattered Clouds
45307,2,Monterey Park,Los Angeles,CA,78.1,,60.0,29.85,6.9,Clear
45308,2,Hacienda Heights,Los Angeles,CA,86.0,,45.0,29.84,10.4,Clear
45309,2,Irvine,Orange,CA,77.0,,62.0,29.85,10.4,Partly Cloudy
45310,2,Riverside,Riverside,CA,97.0,,24.0,29.78,11.5,Clear
45311,2,Escondido,San Diego,CA,72.0,,76.0,29.86,6.9,Clear
45312,2,Los Angeles,Los Angeles,CA,72.0,,68.0,29.86,13.8,Partly Cloudy
45313,2,Huntington Park,Los Angeles,CA,78.1,,60.0,29.85,6.9,Clear
45314,2,Los Angeles,Los Angeles,CA,78.1,,60.0,29.85,6.9,Clear
45315,2,Los Angeles,Los Angeles,CA,77.0,,62.0,29.83,,Clear
45316,2,Los Angeles,Los Angeles,CA,77.0,,62.0,29.83,,Clear
45317,2,Bellflower,Los Angeles,CA,81.0,,50.0,29.83,8.1,Clear
45318,2,Bellflower,Los Angeles,CA,81.0,,50.0,29.83,8.1,Clear
45319,3,Cerritos,Los Angeles,CA,84.9,,46.0,29.82,9.2,Clear
45320,3,West Covina,Los Angeles,CA,91.4,,36.0,29.88,12.7,Clear
45321,2,Lemon Grove,San Diego,CA,87.8,,38.0,29.85,9.2,Clear
45322,2,Oxnard,Ventura,CA,66.9,,73.0,29.86,13.8,Clear
45323,2,Camarillo,Ventura,CA,72.0,,64.0,29.88,9.2,Clear
45324,3,Inglewood,Los Angeles,CA,75.0,,62.0,29.85,12.7,Clear
45325,3,Los Angeles,Los Angeles,CA,77.0,,62.0,29.83,,Clear
45326,3,Long Beach,Los Angeles,CA,81.0,,50.0,29.83,8.1,Clear
45327,2,Diamond Bar,Los Angeles,CA,91.4,,36.0,29.88,12.7,Clear
45328,3,Long Beach,Los Angeles,CA,81.0,,50.0,29.83,8.1,Clear
45329,3,Norwalk,Los Angeles,CA,84.9,,46.0,29.82,9.2,Clear
45330,2,Whittier,Los Angeles,CA,84.2,,45.0,29.84,10.4,Clear
45331,2,Riverside,Riverside,CA,95.0,,26.0,29.77,12.7,Clear
45332,3,Colton,San Bernardino,CA,100.6,,17.0,29.83,15.0,Clear
45333,2,Santa Ana,Orange,CA,77.0,,62.0,29.84,11.5,Partly Cloudy
45334,2,Los Angeles,Los Angeles,CA,73.0,,68.0,29.84,9.2,Clear
45335,3,Baldwin Park,Los Angeles,CA,84.2,,45.0,29.84,10.4,Clear
45336,2,Brea,Orange,CA,84.9,,46.0,29.81,4.6,Clear
45337,2,Diamond Bar,Los Angeles,CA,89.6,,38.0,29.87,13.8,Clear
45338,2,Spring Valley,San Diego,CA,84.2,,45.0,,9.2,Clear
45339,2,Oxnard,Ventura,CA,66.0,,75.0,29.85,12.7,Clear
45340,3,Los Angeles,Los Angeles,CA,70.0,,78.0,29.85,9.2,Mostly Cloudy
45341,3,Lynwood,Los Angeles,CA,73.0,,68.0,29.84,9.2,Clear
45342,2,Los Angeles,Los Angeles,CA,75.0,,66.0,29.83,4.6,Clear
45343,3,Baldwin Park,Los Angeles,CA,84.2,,45.0,29.84,10.4,Clear
45344,2,Baldwin Park,Los Angeles,CA,84.2,,45.0,29.84,10.4,Clear
45345,2,Rowland Heights,Los Angeles,CA,84.9,,46.0,29.81,4.6,Clear
45346,3,San Diego,San Diego,CA,79.0,,54.0,29.84,6.9,Partly Cloudy
45347,3,San Diego,San Diego,CA,72.0,,71.0,29.88,8.1,Mostly Cloudy
45348,3,Lynwood,Los Angeles,CA,73.0,,68.0,29.84,9.2,Clear
45349,2,South El Monte,Los Angeles,CA,84.2,,45.0,29.84,10.4,Clear
45350,3,San Diego,San Diego,CA,87.1,,36.0,29.83,9.2,Clear
45351,2,Anaheim,Orange,CA,88.0,,43.0,29.82,13.8,Clear
45352,3,San Diego,San Diego,CA,79.0,,54.0,29.84,6.9,Partly Cloudy
45353,3,Los Angeles,Los Angeles,CA,73.9,,68.0,29.83,5.8,Clear
45354,2,Orange,Orange,CA,77.0,,60.0,29.83,9.2,Partly Cloudy
45355,2,Diamond Bar,Los Angeles,CA,84.2,,45.0,29.88,13.8,Clear
45356,2,Diamond Bar,Los Angeles,CA,84.2,,45.0,29.88,13.8,Clear
45357,3,Ontario,San Bernardino,CA,91.9,,32.0,29.77,13.8,Partly Cloudy
45358,3,Colton,San Bernardino,CA,97.0,,21.0,29.84,9.2,Clear
45359,3,Riverside,Riverside,CA,93.9,,27.0,29.76,10.4,Clear
45360,3,Cardiff By the Sea,San Diego,CA,71.1,,75.0,29.85,6.9,Clear
45361,3,Perris,Riverside,CA,95.2,,22.0,29.81,12.7,Clear
45362,2,Moreno Valley,Riverside,CA,95.2,,22.0,29.81,12.7,Clear
45363,3,San Diego,San Diego,CA,72.0,,71.0,29.88,8.1,Partly Cloudy
45364,3,San Diego,San Diego,CA,72.0,,71.0,29.88,8.1,Partly Cloudy
45365,3,National City,San Diego,CA,72.0,,71.0,29.88,8.1,Mostly Cloudy
45366,2,Montebello,Los Angeles,CA,82.4,,48.0,29.84,6.9,Clear
45367,3,Fountain Valley,Orange,CA,73.9,,68.0,29.83,10.4,Partly Cloudy
45368,2,Garden Grove,Orange,CA,73.9,,68.0,29.83,10.4,Partly Cloudy
45369,2,Rowland Heights,Los Angeles,CA,84.0,,46.0,29.81,3.5,Clear
45370,3,Mira Loma,Riverside,CA,90.0,,27.0,29.77,11.5,Clear
45371,3,Los Angeles,Los Angeles,CA,69.1,,75.0,29.84,6.9,Scattered Clouds
45372,3,Gardena,Los Angeles,CA,71.1,,73.0,29.84,10.4,Clear
45373,3,Los Angeles,Los Angeles,CA,73.9,,68.0,29.83,5.8,Clear
45374,2,Los Angeles,Los Angeles,CA,71.1,,73.0,29.84,10.4,Clear
45375,3,Downey,Los Angeles,CA,78.1,,54.0,29.83,8.1,Clear
45376,3,Anaheim,Orange,CA,84.0,,46.0,29.81,3.5,Clear
45377,3,Ontario,San Bernardino,CA,88.0,,37.0,29.78,12.7,Partly Cloudy
45378,2,Moreno Valley,Riverside,CA,91.6,,26.0,29.81,16.1,Clear
45379,3,Murrieta,Riverside,CA,84.2,,40.0,29.88,10.4,Clear
45380,2,Moreno Valley,Riverside,CA,91.6,,26.0,29.81,16.1,Clear
45381,2,Descanso,San Diego,CA,87.1,,31.0,29.8,15.0,
45382,3,Chula Vista,San Diego,CA,71.1,,70.0,29.88,8.1,Mostly Cloudy
45383,2,Gardena,Los Angeles,CA,71.1,,73.0,29.84,10.4,Clear
45384,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45385,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45386,2,Vernon,Los Angeles,CA,73.9,,68.0,29.83,5.8,Clear
45387,2,Altadena,Los Angeles,CA,,,,,,
45388,3,Whittier,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45389,3,Costa Mesa,Orange,CA,73.9,,68.0,29.83,10.4,Partly Cloudy
45390,3,San Bernardino,San Bernardino,CA,94.6,,24.0,29.85,9.2,Clear
45391,3,Murrieta,Riverside,CA,82.4,,42.0,29.88,10.4,Clear
45392,3,San Diego,San Diego,CA,64.9,,87.0,29.86,5.8,Scattered Clouds
45393,3,Chula Vista,San Diego,CA,71.1,,70.0,29.88,8.1,Mostly Cloudy
45394,3,Los Angeles,Los Angeles,CA,68.0,,81.0,29.84,6.9,Scattered Clouds
45395,3,Baldwin Park,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45396,3,San Diego,San Diego,CA,77.0,,58.0,29.85,4.6,Partly Cloudy
45397,2,San Diego,San Diego,CA,70.0,,73.0,29.86,4.6,Clear
45398,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45399,3,Baldwin Park,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45400,3,Rancho Cucamonga,San Bernardino,CA,84.0,,44.0,29.79,9.2,Clear
45401,3,Fontana,San Bernardino,CA,84.0,,44.0,29.79,9.2,Clear
45402,2,Riverside,Riverside,CA,84.9,,36.0,29.79,8.1,Clear
45403,2,Camarillo,Ventura,CA,66.9,,70.0,29.86,3.5,Clear
45404,2,Fillmore,Ventura,CA,66.9,,70.0,29.86,3.5,Clear
45405,3,Los Angeles,Los Angeles,CA,68.0,,81.0,29.84,6.9,Scattered Clouds
45406,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45407,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45408,3,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45409,3,Tustin,Orange,CA,71.1,,73.0,29.84,8.1,Partly Cloudy
45410,3,San Diego,San Diego,CA,73.4,,65.0,29.87,5.8,Clear
45411,2,Los Angeles,Los Angeles,CA,68.0,,81.0,29.84,6.9,Clear
45412,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45413,3,City Of Industry,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45414,3,West Covina,Los Angeles,CA,80.6,,51.0,29.88,10.4,Clear
45415,2,Orange,Orange,CA,71.1,,73.0,29.84,8.1,Partly Cloudy
45416,2,San Marcos,San Diego,CA,69.1,,81.0,29.85,4.6,Clear
45417,3,San Marcos,San Diego,CA,69.1,,81.0,29.85,4.6,Clear
45418,2,Sylmar,Los Angeles,CA,80.6,,45.0,29.88,6.9,Clear
45419,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45420,2,Los Angeles,Los Angeles,CA,71.1,,70.0,29.83,,Clear
45421,2,La Habra,Orange,CA,78.1,,56.0,29.82,8.1,Clear
45422,2,Anaheim,Orange,CA,78.1,,56.0,29.82,8.1,Clear
45423,2,Orange,Orange,CA,71.1,,73.0,29.84,8.1,Partly Cloudy
45424,3,Los Angeles,Los Angeles,CA,66.0,,84.0,29.85,4.6,Overcast
45425,3,San Fernando,Los Angeles,CA,80.6,,45.0,29.88,6.9,Clear
45426,3,Glendale,Los Angeles,CA,75.9,,58.0,29.81,8.1,Clear
45427,2,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45428,3,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45429,3,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45430,3,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45431,3,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45432,2,Glendale,Los Angeles,CA,75.9,,58.0,29.81,8.1,Clear
45433,2,Compton,Los Angeles,CA,73.9,,66.0,29.83,9.2,Clear
45434,2,Los Angeles,Los Angeles,CA,69.1,,78.0,29.84,,Clear
45435,2,Montebello,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45436,3,Baldwin Park,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45437,3,Baldwin Park,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45438,2,Garden Grove,Orange,CA,69.1,,81.0,29.85,8.1,Partly Cloudy
45439,3,Azusa,Los Angeles,CA,80.6,,51.0,29.85,8.1,Clear
45440,3,Glendora,Los Angeles,CA,77.0,,57.0,29.89,8.1,Clear
45441,3,Glendora,Los Angeles,CA,77.0,,57.0,29.89,8.1,Clear
45442,2,Corona,Riverside,CA,81.0,,52.0,29.84,6.9,Clear
